id,page,column,line,date,rank,quote,source,authority,role,represents,represents_in,title,honorific,is_member
aves_aa_4R_1488_0014,215,1,14,1488,13,her Marx Kerling altammeister,doc_01,aves_aa_4R_auth_0755,group_49,group_07,group_01,group_51,group_52,
aves_aa_4R_1488_0015,215,1,15,1488,14,Adam Mesener,doc_01,aves_aa_4R_auth_0720,group_49,group_11,group_01,,,
aves_aa_4R_1488_0016,215,1,16,1488,15,Obreht Armbroster,doc_01,aves_aa_4R_auth_0845,group_49,group_09,group_01,,,
aves_aa_4R_1488_0017,215,1,17,1488,16,Claus Jorger,doc_01,aves_aa_4R_auth_0867,group_49,group_21,group_01,,,
aves_aa_4R_1488_0018,215,1,18,1488,17,Lienhart Trachenfelß,doc_01,aves_aa_4R_auth_0853,group_49,group_25,group_01,,,
aves_aa_4R_1488_0019,215,1,19,1488,18,Steffan Rotschilt,doc_01,aves_aa_4R_auth_0868,group_49,group_20,group_01,,,
aves_aa_4R_1488_0020,215,1,21,1488,19,Hans Waldener,doc_01,aves_aa_4R_auth_0830,group_49,group_06,group_01,,,
aves_aa_4R_1488_0021,215,1,22,1488,20,Arbgast Burnherre,doc_01,aves_aa_4R_auth_0869,group_49,group_16,group_01,,,
aves_aa_4R_1488_0022,215,1,23,1488,21,Florentz Müge,doc_01,aves_aa_4R_auth_0871,group_49,group_08,group_01,,,
aves_aa_4R_1488_0023,215,1,24,1488,22,Oberlin von Bùre,doc_01,aves_aa_4R_auth_0809,group_49,group_10,group_01,,,
aves_aa_4R_1488_0024,215,1,25,1488,23,Conrat Hungerstein,doc_01,aves_aa_4R_auth_0800,group_49,group_27,group_01,,,
aves_aa_4R_1488_0025,215,1,26,1488,24,Hans Franck,doc_01,aves_aa_4R_auth_0872,group_49,group_14,group_01,,,
aves_aa_4R_1488_0026,215,1,28,1488,25,Rülin von Truhtersheim,doc_01,aves_aa_4R_auth_0840,group_49,group_13,group_01,,,
aves_aa_4R_1488_0027,215,1,29,1488,26,Hans Burckart,doc_01,aves_aa_4R_auth_0795,group_49,group_19,group_01,,,
aves_aa_4R_1488_0028,215,1,30,1488,27,"Diebolt Volck, ertranck secunda post petri et pauli",doc_01,aves_aa_4R_auth_0870,group_49,group_23,group_01,,,
aves_aa_4R_1488_0029,215,1,32,1488,28,Marx Rebestock,doc_01,aves_aa_4R_auth_0837,group_49,group_28,group_01,,,
aves_aa_4R_1488_0030,215,1,34,1488,29,Andres Trense,doc_01,aves_aa_4R_auth_0843,group_49,group_22,group_01,,,
aves_aa_4R_1488_0031,215,1,35,1488,30,Blesin Friderich,doc_01,aves_aa_4R_auth_0873,group_49,group_12,group_01,,,
aves_aa_4R_1489_0005,215,2,5,1489,4,her Matern Trachenfelß der ammeister,doc_01,aves_aa_4R_auth_0773,group_48,,group_01,group_51,,
aves_aa_4R_1489_0012,215,2,12,1489,11,Götz von Hohemburg,doc_01,aves_aa_4R_auth_0839,group_49,group_15,group_01,,,
aves_aa_4R_1489_0013,215,2,13,1489,12,Andres Hapmacher,doc_01,aves_aa_4R_auth_0874,group_49,group_05,group_01,,,
aves_aa_4R_1489_0014,215,2,14,1489,13,her Marx Kerling altammeister,doc_01,aves_aa_4R_auth_0755,group_49,group_07,group_01,group_51,group_52,
aves_aa_4R_1489_0015,215,2,15,1489,14,her Claus Bömgarter altammeister,doc_01,aves_aa_4R_auth_0554,group_49,group_11,group_01,group_51,group_52,
aves_aa_4R_1489_0016,215,2,16,1489,15,Hans von Brümat,doc_01,aves_aa_4R_auth_0875,group_49,group_09,group_01,,,
aves_aa_4R_1489_0017,215,2,17,1489,16,Florentz Rummeler,doc_01,aves_aa_4R_auth_0876,group_49,group_21,group_01,,,
aves_aa_4R_1489_0018,215,2,18,1489,17,Lienhart Trachenfels,doc_01,aves_aa_4R_auth_0853,group_49,group_25,group_01,,,
aves_aa_4R_1489_0019,215,2,19,1489,18,Ülrich Sebott,doc_01,aves_aa_4R_auth_0814,group_49,group_20,group_01,,,
aves_aa_4R_1489_0020,215,2,21,1489,19,Hans Waldener,doc_01,aves_aa_4R_auth_0830,group_49,group_06,group_01,,,
aves_aa_4R_1489_0021,215,2,22,1489,20,Matern Pfùtzer,doc_01,aves_aa_4R_auth_0877,group_49,group_16,group_01,,,
aves_aa_4R_1489_0022,215,2,23,1489,21,Florentz Müge,doc_01,aves_aa_4R_auth_0871,group_49,group_08,group_01,,,
aves_aa_4R_1489_0023,215,2,24,1489,22,Hans Mißbach,doc_01,aves_aa_4R_auth_0878,group_49,group_10,group_01,,,
aves_aa_4R_1489_0024,215,2,26,1489,23,Cünrat Hungerstein,doc_01,aves_aa_4R_auth_0800,group_49,group_27,group_01,,,
aves_aa_4R_1489_0025,215,2,27,1489,24,Michel Dietrich,doc_01,aves_aa_4R_auth_0879,group_49,group_14,group_01,,,
aves_aa_4R_1489_0026,215,2,28,1489,25,Rülin von Druhtersheim,doc_01,aves_aa_4R_auth_0840,group_49,group_13,group_01,,,
aves_aa_4R_1489_0027,215,2,29,1489,26,Hans Burckart,doc_01,aves_aa_4R_auth_0795,group_49,group_19,group_01,,,
aves_aa_4R_1489_0028,215,2,30,1489,27,Claus Ulrich,doc_01,aves_aa_4R_auth_0849,group_49,group_23,group_01,,,
aves_aa_4R_1489_0029,215,2,32,1489,28,Peter Krebs,doc_01,aves_aa_4R_auth_0880,group_49,group_28,group_01,,,
aves_aa_4R_1489_0030,215,2,33,1489,29,Andres Trense,doc_01,aves_aa_4R_auth_0843,group_49,group_22,group_01,,,
aves_aa_4R_1489_0031,215,2,34,1489,30,Veltin Mynner,doc_01,aves_aa_4R_auth_0881,group_49,group_12,group_01,,,
aves_aa_4R_1490_0005,216,1,5,1490,4,her Claus Bömgarter der ammeister,doc_01,aves_aa_4R_auth_0554,group_48,,group_01,group_51,,
aves_aa_4R_1490_0012,216,1,12,1490,11,Hans Berlin,doc_01,aves_aa_4R_auth_0780,group_49,group_15,group_01,,,
aves_aa_4R_1490_0013,216,1,13,1490,12,Andres Hapmacher,doc_01,aves_aa_4R_auth_0874,group_49,group_05,group_01,,,
aves_aa_4R_1490_0014,216,1,14,1490,13,Behtolt Offemburg,doc_01,aves_aa_4R_auth_0769,group_49,group_07,group_01,,,
aves_aa_4R_1490_0015,216,1,15,1490,14,Jacob Gerbott,doc_01,aves_aa_4R_auth_0882,group_49,group_11,group_01,,,
aves_aa_4R_1490_0016,216,1,16,1490,15,Hans von Brümat,doc_01,aves_aa_4R_auth_0875,group_49,group_09,group_01,,,
aves_aa_4R_1490_0017,216,1,17,1490,16,Florentz Rummeler,doc_01,aves_aa_4R_auth_0876,group_49,group_21,group_01,,,
aves_aa_4R_1490_0018,216,1,18,1490,17,Andres Trachenfelß,doc_01,aves_aa_4R_auth_0883,group_49,group_25,group_01,,,
aves_aa_4R_1490_0019,216,1,19,1490,18,Ülrich Sebott,doc_01,aves_aa_4R_auth_0814,group_49,group_20,group_01,,,
aves_aa_4R_1490_0020,216,1,21,1490,19,Diebolt Otteman,doc_01,aves_aa_4R_auth_0768,group_49,group_06,group_01,,,
aves_aa_4R_1490_0021,216,1,22,1490,20,Matern Pfùtzer,doc_01,aves_aa_4R_auth_0877,group_49,group_16,group_01,,,
aves_aa_4R_1490_0022,216,1,23,1490,21,her Jacob Ammelung altammeister,doc_01,aves_aa_4R_auth_0719,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1490_0023,216,1,24,1490,22,Hans Misbach,doc_01,aves_aa_4R_auth_0878,group_49,group_10,group_01,,,
aves_aa_4R_1490_0024,216,1,25,1490,23,Hans Hanneman,doc_01,aves_aa_4R_auth_0884,group_49,group_27,group_01,,,
aves_aa_4R_1490_0025,216,1,26,1490,24,Michel Dietrich,doc_01,aves_aa_4R_auth_0879,group_49,group_14,group_01,,,
aves_aa_4R_1490_0026,216,1,27,1490,25,Hans von Druhtersheim,doc_01,aves_aa_4R_auth_0815,group_49,group_13,group_01,,,
aves_aa_4R_1490_0027,216,1,28,1490,26,Hans Heinrich,doc_01,aves_aa_4R_auth_0885,group_49,group_19,group_01,,,
aves_aa_4R_1490_0028,216,1,29,1490,27,Claus Ulrich,doc_01,aves_aa_4R_auth_0849,group_49,group_23,group_01,,,
aves_aa_4R_1490_0029,216,1,31,1490,28,Peter Krebs,doc_01,aves_aa_4R_auth_0880,group_49,group_28,group_01,,,
aves_aa_4R_1490_0030,216,1,32,1490,29,Hans Bilger,doc_01,aves_aa_4R_auth_0886,group_49,group_22,group_01,,,
aves_aa_4R_1490_0031,216,1,33,1490,30,Gangolff von Morsmùnster,doc_01,aves_aa_4R_auth_0834,group_49,group_12,group_01,,,
aves_aa_4R_1491_0005,216,2,5,1491,4,her Andres Hapmacher der ammeister,doc_01,aves_aa_4R_auth_0874,group_48,,group_01,group_51,,
aves_aa_4R_1491_0012,216,2,12,1491,11,Hans Berlin,doc_01,aves_aa_4R_auth_0780,group_49,group_15,group_01,,,
aves_aa_4R_1491_0013,216,2,13,1491,12,Heinrich Ingolt,doc_01,aves_aa_4R_auth_0887,group_49,group_05,group_01,,,
aves_aa_4R_1491_0014,216,2,14,1491,13,Behtolt Offemburg,doc_01,aves_aa_4R_auth_0769,group_49,group_07,group_01,,,
aves_aa_4R_1491_0015,216,2,15,1491,14,Conrat Armbroster,doc_01,aves_aa_4R_auth_0852,group_49,group_11,group_01,,,
aves_aa_4R_1491_0016,216,2,16,1491,15,Jörge von Hohemburg,doc_01,aves_aa_4R_auth_0888,group_49,group_09,group_01,,,
aves_aa_4R_1491_0017,216,2,17,1491,16,Claus Jörger,doc_01,aves_aa_4R_auth_0867,group_49,group_21,group_01,,,
aves_aa_4R_1491_0018,216,2,18,1491,17,Andres Trachenfelß,doc_01,aves_aa_4R_auth_0883,group_49,group_25,group_01,,,
aves_aa_4R_1491_0019,216,2,20,1491,18,Steffan Rotschilt,doc_01,aves_aa_4R_auth_0868,group_49,group_20,group_01,,,
aves_aa_4R_1491_0020,216,2,21,1491,19,Diebolt Ottemman,doc_01,aves_aa_4R_auth_0768,group_49,group_06,group_01,,,
aves_aa_4R_1491_0021,216,2,22,1491,20,Heinrich Schott,doc_01,aves_aa_4R_auth_0808,group_49,group_16,group_01,,,
aves_aa_4R_1491_0022,216,2,23,1491,21,her Jacob Ammelung altammeister,doc_01,aves_aa_4R_auth_0719,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1491_0023,216,2,24,1491,22,Claus Krügk,doc_01,aves_aa_4R_auth_0889,group_49,group_10,group_01,,,
aves_aa_4R_1491_0024,216,2,25,1491,23,Lecius Meiger,doc_01,aves_aa_4R_auth_0890,group_49,group_27,group_01,,,
aves_aa_4R_1491_0025,216,2,26,1491,24,Matheus Esselinger,doc_01,aves_aa_4R_auth_0848,group_49,group_14,group_01,,,
aves_aa_4R_1491_0026,216,2,27,1491,25,Hans von Druhtersheim,doc_01,aves_aa_4R_auth_0815,group_49,group_13,group_01,,,
aves_aa_4R_1491_0027,216,2,28,1491,26,Hans Heinrich,doc_01,aves_aa_4R_auth_0885,group_49,group_19,group_01,,,
aves_aa_4R_1491_0028,216,2,29,1491,27,Jörge Ebel,doc_01,aves_aa_4R_auth_0891,group_49,group_23,group_01,,,
aves_aa_4R_1491_0029,216,2,31,1491,28,Conrat von Wangen,doc_01,aves_aa_4R_auth_0892,group_49,group_28,group_01,,,
aves_aa_4R_1491_0030,216,2,32,1491,29,Hans Bilger,doc_01,aves_aa_4R_auth_0886,group_49,group_22,group_01,,,
aves_aa_4R_1491_0031,216,2,33,1491,30,Gangolff von Morßmùnster,doc_01,aves_aa_4R_auth_0834,group_49,group_12,group_01,,,
aves_aa_4R_1492_0005,217,1,5,1492,4,her Marx Kerling der ammeister,doc_01,aves_aa_4R_auth_0755,group_48,,group_01,group_51,,
aves_aa_4R_1492_0012,217,1,12,1492,11,Peter Museler,doc_01,aves_aa_4R_auth_0893,group_49,group_15,group_01,,,
aves_aa_4R_1492_0013,217,1,13,1492,12,Heinrich Ingolt,doc_01,aves_aa_4R_auth_0887,group_49,group_05,group_01,,,
aves_aa_4R_1492_0014,217,1,14,1492,13,Jacob Wysebach,doc_01,aves_aa_4R_auth_0851,group_49,group_07,group_01,,,
aves_aa_4R_1492_0015,217,1,15,1492,14,Jacob Wurm,doc_01,aves_aa_4R_auth_0894,group_49,group_11,group_01,,,
aves_aa_4R_1492_0016,217,1,16,1492,15,Jörge Hohemburg,doc_01,aves_aa_4R_auth_0888,group_49,group_09,group_01,,,
aves_aa_4R_1492_0017,217,1,17,1492,16,Claus Jörger,doc_01,aves_aa_4R_auth_0867,group_49,group_21,group_01,,,
aves_aa_4R_1492_0018,217,1,18,1492,17,Lienhart Trachenfelß,doc_01,aves_aa_4R_auth_0853,group_49,group_25,group_01,,,
aves_aa_4R_1492_0019,217,1,19,1492,18,Steffan Rotschilt,doc_01,aves_aa_4R_auth_0868,group_49,group_20,group_01,,,
aves_aa_4R_1492_0020,217,1,21,1492,19,Lienhart Wolff,doc_01,aves_aa_4R_auth_0895,group_49,group_06,group_01,,,
aves_aa_4R_1492_0021,217,1,22,1492,20,Heinrich Schott,doc_01,aves_aa_4R_auth_0808,group_49,group_16,group_01,,,
aves_aa_4R_1492_0022,217,1,23,1492,21,Hans Franck,doc_01,aves_aa_4R_auth_0896,group_49,group_08,group_01,,,
aves_aa_4R_1492_0023,217,1,24,1492,22,Claus Krügk,doc_01,aves_aa_4R_auth_0889,group_49,group_10,group_01,,,
aves_aa_4R_1492_0024,217,1,25,1492,23,Conrat Storck,doc_01,aves_aa_4R_auth_0854,group_49,group_27,group_01,,,
aves_aa_4R_1492_0025,217,1,26,1492,24,Matheus Esselinger,doc_01,aves_aa_4R_auth_0848,group_49,group_14,group_01,,,
aves_aa_4R_1492_0026,217,1,27,1492,25,Jost von Friburg,doc_01,aves_aa_4R_auth_0897,group_49,group_13,group_01,,,
aves_aa_4R_1492_0027,217,1,28,1492,26,Martin Win und Brot,doc_01,aves_aa_4R_auth_0898,group_49,group_19,group_01,,,
aves_aa_4R_1492_0028,217,1,29,1492,27,Jörge Ebel,doc_01,aves_aa_4R_auth_0891,group_49,group_23,group_01,,,
aves_aa_4R_1492_0029,217,1,30,1492,28,Conrat von Wangen,doc_01,aves_aa_4R_auth_0892,group_49,group_28,group_01,,,
aves_aa_4R_1492_0030,217,1,32,1492,29,Cüne Grymmel,doc_01,aves_aa_4R_auth_0899,group_49,group_22,group_01,,,
aves_aa_4R_1492_0031,217,1,33,1492,30,Peter Heỳl,doc_01,aves_aa_4R_auth_0900,group_49,group_12,group_01,,,
aves_aa_4R_1493_0005,217,2,5,1493,4,her Jacob Amlung der ammeister,doc_01,aves_aa_4R_auth_0719,group_48,,group_01,group_51,,
aves_aa_4R_1493_0012,217,2,12,1493,11,Peter Museler,doc_01,aves_aa_4R_auth_0893,group_49,group_15,group_01,,,
aves_aa_4R_1493_0013,217,2,13,1493,12,Hans Wilhelm von Rotwil,doc_01,aves_aa_4R_auth_0901,group_49,group_05,group_01,,,
aves_aa_4R_1493_0014,217,2,14,1493,13,Jacob Wysebach,doc_01,aves_aa_4R_auth_0851,group_49,group_07,group_01,,,
aves_aa_4R_1493_0015,217,2,15,1493,14,Jacob Gerbott,doc_01,aves_aa_4R_auth_0882,group_49,group_11,group_01,,,
aves_aa_4R_1493_0016,217,2,16,1493,15,Abreht Armbroster,doc_01,aves_aa_4R_auth_0845,group_49,group_09,group_01,,,
aves_aa_4R_1493_0017,217,2,17,1493,16,Florentz Rummeler,doc_01,aves_aa_4R_auth_0876,group_49,group_21,group_01,,,
aves_aa_4R_1493_0018,217,2,18,1493,17,Hans von Hochstett,doc_01,aves_aa_4R_auth_0902,group_49,group_25,group_01,,,
aves_aa_4R_1493_0019,217,2,19,1493,18,Conrat Lowe,doc_01,aves_aa_4R_auth_0903,group_49,group_20,group_01,,,
aves_aa_4R_1493_0020,217,2,20,1493,19,Lienhart Wolff,doc_01,aves_aa_4R_auth_0895,group_49,group_06,group_01,,,
aves_aa_4R_1493_0021,217,2,21,1493,20,Matern Pfùtzer,doc_01,aves_aa_4R_auth_0877,group_49,group_16,group_01,,,
aves_aa_4R_1493_0022,217,2,22,1493,21,Hans Franck,doc_01,aves_aa_4R_auth_0896,group_49,group_08,group_01,,,
aves_aa_4R_1493_0023,217,2,23,1493,22,Hans Vendenheim,doc_01,aves_aa_4R_auth_0571,group_49,group_10,group_01,,,
aves_aa_4R_1493_0024,217,2,24,1493,23,Conrat Storck,doc_01,aves_aa_4R_auth_0854,group_49,group_27,group_01,,,
aves_aa_4R_1493_0025,217,2,25,1493,24,Hans Franck,doc_01,aves_aa_4R_auth_0872,group_49,group_14,group_01,,,
aves_aa_4R_1493_0026,217,2,26,1493,25,Jost von Friburg,doc_01,aves_aa_4R_auth_0897,group_49,group_13,group_01,,,
aves_aa_4R_1493_0027,217,2,27,1493,26,Martin Win und Brot,doc_01,aves_aa_4R_auth_0898,group_49,group_19,group_01,,,
aves_aa_4R_1493_0028,217,2,28,1493,27,Hans Rùser,doc_01,aves_aa_4R_auth_0904,group_49,group_23,group_01,,,
aves_aa_4R_1493_0029,217,2,29,1493,28,Symont Strùbel,doc_01,aves_aa_4R_auth_0905,group_49,group_28,group_01,,,
aves_aa_4R_1493_0030,217,2,30,1493,29,Cüne Grymmel,doc_01,aves_aa_4R_auth_0899,group_49,group_22,group_01,,,
aves_aa_4R_1493_0031,217,2,31,1493,30,Peter Heỳl,doc_01,aves_aa_4R_auth_0900,group_49,group_12,group_01,,,
aves_aa_4R_1494_0005,218,1,5,1494,4,Götze von Hohembrug der ammeister,doc_01,aves_aa_4R_auth_0839,group_48,,group_01,,,
aves_aa_4R_1494_0012,218,1,12,1494,11,Blesin Dolde,doc_01,aves_aa_4R_auth_0861,group_49,group_15,group_01,,,
aves_aa_4R_1494_0013,218,1,13,1494,12,Hanswilhelm von Rotwil,doc_01,aves_aa_4R_auth_0901,group_49,group_05,group_01,,,
aves_aa_4R_1494_0014,218,1,14,1494,13,Behtolt Offemburg,doc_01,aves_aa_4R_auth_0769,group_49,group_07,group_01,,,
aves_aa_4R_1494_0015,218,1,15,1494,14,Jacob Gerbott,doc_01,aves_aa_4R_auth_0882,group_49,group_11,group_01,,,
aves_aa_4R_1494_0016,218,1,16,1494,15,Obreht Armbroster,doc_01,aves_aa_4R_auth_0845,group_49,group_09,group_01,,,
aves_aa_4R_1494_0017,218,1,17,1494,16,Florentz Rummeler,doc_01,aves_aa_4R_auth_0876,group_49,group_21,group_01,,,
aves_aa_4R_1494_0018,218,1,18,1494,17,Andres Trachenfelß,doc_01,aves_aa_4R_auth_0883,group_49,group_25,group_01,,,
aves_aa_4R_1494_0019,218,1,20,1494,18,Conrat Lowe,doc_01,aves_aa_4R_auth_0903,group_49,group_20,group_01,,,
aves_aa_4R_1494_0020,218,1,21,1494,19,Hans Waldener,doc_01,aves_aa_4R_auth_0830,group_49,group_06,group_01,,,
aves_aa_4R_1494_0021,218,1,22,1494,20,Matern Pfùtzer,doc_01,aves_aa_4R_auth_0877,group_49,group_16,group_01,,,
aves_aa_4R_1494_0022,218,1,23,1494,21,Hans Conrat,doc_01,aves_aa_4R_auth_0906,group_49,group_08,group_01,,,
aves_aa_4R_1494_0023,218,1,24,1494,22,Hans Vendenheim,doc_01,aves_aa_4R_auth_0571,group_49,group_10,group_01,,,
aves_aa_4R_1494_0024,218,1,26,1494,23,Hans Stösser,doc_01,aves_aa_4R_auth_0907,group_49,group_27,group_01,,,
aves_aa_4R_1494_0025,218,1,27,1494,24,Hans Franck,doc_01,aves_aa_4R_auth_0872,group_49,group_14,group_01,,,
aves_aa_4R_1494_0026,218,1,28,1494,25,Hans von Druhtersheim,doc_01,aves_aa_4R_auth_0815,group_49,group_13,group_01,,,
aves_aa_4R_1494_0027,218,1,29,1494,26,Jost Merckel,doc_01,aves_aa_4R_auth_0908,group_49,group_19,group_01,,,
aves_aa_4R_1494_0028,218,1,30,1494,27,Hans Rùser,doc_01,aves_aa_4R_auth_0904,group_49,group_23,group_01,,,
aves_aa_4R_1494_0029,218,1,32,1494,28,Symont Strùbel,doc_01,aves_aa_4R_auth_0905,group_49,group_28,group_01,,,
aves_aa_4R_1494_0030,218,1,33,1494,29,Claus Wolff,doc_01,aves_aa_4R_auth_0909,group_49,group_22,group_01,,,
aves_aa_4R_1494_0031,218,1,34,1494,30,Claus Lötschel,doc_01,aves_aa_4R_auth_0866,group_49,group_12,group_01,,,
aves_aa_4R_1495_0005,218,2,5,1495,4,Claus Weydelich der ammeister,doc_01,aves_aa_4R_auth_0727,group_48,,group_01,,,
aves_aa_4R_1495_0012,218,2,12,1495,11,Blesin Dolde,doc_01,aves_aa_4R_auth_0861,group_49,group_15,group_01,,,
aves_aa_4R_1495_0013,218,2,13,1495,12,Hans Ingolt,doc_01,aves_aa_4R_auth_0910,group_49,group_05,group_01,,,
aves_aa_4R_1495_0014,218,2,14,1495,13,Behtolt Offemburg,doc_01,aves_aa_4R_auth_0769,group_49,group_07,group_01,,,
aves_aa_4R_1495_0015,218,2,15,1495,14,Claus Werlin,doc_01,aves_aa_4R_auth_0911,group_49,group_11,group_01,,,
aves_aa_4R_1495_0016,218,2,16,1495,15,Diebolt Wingersheim,doc_01,aves_aa_4R_auth_0912,group_49,group_09,group_01,,,
aves_aa_4R_1495_0017,218,2,17,1495,16,Claus Jörger,doc_01,aves_aa_4R_auth_0867,group_49,group_21,group_01,,,
aves_aa_4R_1495_0018,218,2,18,1495,17,Andres Trachenfelß,doc_01,aves_aa_4R_auth_0883,group_49,group_25,group_01,,,
aves_aa_4R_1495_0019,218,2,20,1495,18,Steffan Rotschilt,doc_01,aves_aa_4R_auth_0868,group_49,group_20,group_01,,,
aves_aa_4R_1495_0020,218,2,21,1495,19,Hans Waldener,doc_01,aves_aa_4R_auth_0830,group_49,group_06,group_01,,,
aves_aa_4R_1495_0021,218,2,22,1495,20,Bernhart Slapp,doc_01,aves_aa_4R_auth_0913,group_49,group_16,group_01,,,
aves_aa_4R_1495_0022,218,2,23,1495,21,Hans Conrat,doc_01,aves_aa_4R_auth_0906,group_49,group_08,group_01,,,
aves_aa_4R_1495_0023,218,2,24,1495,22,Lorentz Vendenheim,doc_01,aves_aa_4R_auth_0847,group_49,group_10,group_01,,,
aves_aa_4R_1495_0024,218,2,26,1495,23,Hans Stösser,doc_01,aves_aa_4R_auth_0907,group_49,group_27,group_01,,,
aves_aa_4R_1495_0025,218,2,27,1495,24,Michel Dietrich,doc_01,aves_aa_4R_auth_0879,group_49,group_14,group_01,,,
aves_aa_4R_1495_0026,218,2,28,1495,25,Hans von Druhtersheim,doc_01,aves_aa_4R_auth_0815,group_49,group_13,group_01,,,
aves_aa_4R_1495_0027,218,2,29,1495,26,Jost Merckel,doc_01,aves_aa_4R_auth_0908,group_49,group_19,group_01,,,
aves_aa_4R_1495_0028,218,2,30,1495,27,Claus Ülrich,doc_01,aves_aa_4R_auth_0849,group_49,group_23,group_01,,,
aves_aa_4R_1495_0029,218,2,32,1495,28,Hans Dùheler,doc_01,aves_aa_4R_auth_0811,group_49,group_28,group_01,,,
aves_aa_4R_1495_0030,218,2,33,1495,29,Claus Wolff,doc_01,aves_aa_4R_auth_0909,group_49,group_22,group_01,,,
aves_aa_4R_1495_0031,218,2,34,1495,30,Claus Lötschel,doc_01,aves_aa_4R_auth_0866,group_49,group_12,group_01,,,
aves_aa_4R_1496_0005,219,1,5,1496,4,her Jacob Wisebach der ammeister,doc_01,aves_aa_4R_auth_0851,group_48,,group_01,group_51,,
aves_aa_4R_1496_0012,219,1,12,1496,11,Peter Museler,doc_01,aves_aa_4R_auth_0893,group_49,group_15,group_01,,,
aves_aa_4R_1496_0013,219,1,13,1496,12,Hans Ingolt,doc_01,aves_aa_4R_auth_0910,group_49,group_05,group_01,,,
aves_aa_4R_1496_0014,219,1,14,1496,13,Diebolt Betscholt,doc_01,aves_aa_4R_auth_0914,group_49,group_07,group_01,,,
aves_aa_4R_1496_0015,219,1,15,1496,14,Claus Werlin,doc_01,aves_aa_4R_auth_0911,group_49,group_11,group_01,,,
aves_aa_4R_1496_0016,219,1,16,1496,15,Diebolt Wingersheim,doc_01,aves_aa_4R_auth_0912,group_49,group_09,group_01,,,
aves_aa_4R_1496_0017,219,1,17,1496,16,Claus Jörger,doc_01,aves_aa_4R_auth_0867,group_49,group_21,group_01,,,
aves_aa_4R_1496_0018,219,1,18,1496,17,Lienhart Trachenfelß,doc_01,aves_aa_4R_auth_0853,group_49,group_25,group_01,,,
aves_aa_4R_1496_0019,219,1,20,1496,18,Lampreht Sebolt,doc_01,aves_aa_4R_auth_0915,group_49,group_20,group_01,,,
aves_aa_4R_1496_0020,219,1,21,1496,19,Hans Gùnther,doc_01,aves_aa_4R_auth_0747,group_49,group_06,group_01,,,
aves_aa_4R_1496_0021,219,1,22,1496,20,Bernhart Slapp,doc_01,aves_aa_4R_auth_0913,group_49,group_16,group_01,,,
aves_aa_4R_1496_0022,219,1,23,1496,21,Hans Franck,doc_01,aves_aa_4R_auth_0896,group_49,group_08,group_01,,,
aves_aa_4R_1496_0023,219,1,24,1496,22,Lorentz Vendenheim,doc_01,aves_aa_4R_auth_0847,group_49,group_10,group_01,,,
aves_aa_4R_1496_0024,219,1,25,1496,23,Hans Hungerstein,doc_01,aves_aa_4R_auth_0916,group_49,group_27,group_01,,,
aves_aa_4R_1496_0025,219,1,27,1496,24,Michel Dietrich,doc_01,aves_aa_4R_auth_0879,group_49,group_14,group_01,,,
aves_aa_4R_1496_0026,219,1,28,1496,25,Jost von Friburg,doc_01,aves_aa_4R_auth_0897,group_49,group_13,group_01,,,
aves_aa_4R_1496_0027,219,1,29,1496,26,Rùdolff Hüseler,doc_01,aves_aa_4R_auth_0917,group_49,group_19,group_01,,,
aves_aa_4R_1496_0028,219,1,30,1496,27,Claus Ülrich,doc_01,aves_aa_4R_auth_0849,group_49,group_23,group_01,,,
aves_aa_4R_1496_0029,219,1,32,1496,28,Hans Claus,doc_01,aves_aa_4R_auth_0552,group_49,group_28,group_01,,,
aves_aa_4R_1496_0030,219,1,33,1496,29,Andres Trense,doc_01,aves_aa_4R_auth_0843,group_49,group_22,group_01,,,
aves_aa_4R_1496_0031,219,1,34,1496,30,Hans Kupffer,doc_01,aves_aa_4R_auth_0918,group_49,group_12,group_01,,,
aves_aa_4R_1497_0005,219,2,5,1497,4,her Andres Hapmacher der ammeister,doc_01,aves_aa_4R_auth_0874,group_48,,group_01,group_51,,
aves_aa_4R_1497_0012,219,2,12,1497,11,Peter Museler,doc_01,aves_aa_4R_auth_0893,group_49,group_15,group_01,,,
aves_aa_4R_1497_0013,219,2,13,1497,12,Jeronimus Riff,doc_01,aves_aa_4R_auth_0919,group_49,group_05,group_01,,,
aves_aa_4R_1497_0014,219,2,14,1497,13,Diebolt Betscholt,doc_01,aves_aa_4R_auth_0914,group_49,group_07,group_01,,,
aves_aa_4R_1497_0015,219,2,15,1497,14,Jacob Worm,doc_01,aves_aa_4R_auth_0894,group_49,group_11,group_01,,,
aves_aa_4R_1497_0016,219,2,16,1497,15,Jacob Küller,doc_01,aves_aa_4R_auth_0920,group_49,group_09,group_01,,,
aves_aa_4R_1497_0017,219,2,17,1497,16,Jacob von Molsheim,doc_01,aves_aa_4R_auth_0921,group_49,group_21,group_01,,,
aves_aa_4R_1497_0018,219,2,18,1497,17,Lienhart Trachenfelß,doc_01,aves_aa_4R_auth_0853,group_49,group_25,group_01,,,
aves_aa_4R_1497_0019,219,2,20,1497,18,Oberlin von Bùre,doc_01,aves_aa_4R_auth_0922,group_49,group_20,group_01,,,
aves_aa_4R_1497_0020,219,2,21,1497,19,Hans Gùnther,doc_01,aves_aa_4R_auth_0747,group_49,group_06,group_01,,,
